Order Date,Category,Sub-Category,Region,Segment,Unit Price,Quantity,Sales,Profit,Margin,Month,Year
2023-01-21 02:30:33.316658332,Furniture,Chairs,Central,Home Office,322.13,3,966.39,197.43,0.2043,2023-01,2023
2023-01-21 11:15:41.870935468,Furniture,Tables,West,Corporate,102.64,1,102.64,18.91,0.1842,2023-01,2023
2023-01-21 20:00:50.425212608,Office Supplies,Paper,Central,Consumer,58.97,1,58.97,17.93,0.304,2023-01,2023
2023-01-22 04:45:58.979489744,Office Supplies,Binders,West,Home Office,104.18,2,208.36,95.07,0.4563,2023-01,2023
2023-01-22 13:31:07.533766884,Furniture,Chairs,East,Home Office,104.98,4,419.92,72.18,0.1719,2023-01,2023
2023-01-22 22:16:16.088044024,Technology,Laptops,Central,Consumer,1014.41,1,1014.41,218.71,0.2156,2023-01,2023
2023-01-23 07:01:24.642321160,Technology,Phones,East,Corporate,2105.3,1,2105.3,402.74,0.1913,2023-01,2023
2023-01-23 15:46:33.196598300,Technology,Phones,East,Home Office,2366.16,5,11830.8,1908.31,0.1613,2023-01,2023
2023-01-24 00:31:41.750875440,Technology,Laptops,West,Corporate,1707.4,2,3414.8,937.7,0.2746,2023-01,2023
2023-01-24 09:16:50.305152576,Technology,Accessories,Central,Home Office,742.66,2,1485.32,289.19,0.1947,2023-01,2023
2023-01-24 18:01:58.859429716,Technology,Phones,West,Consumer,2111.78,2,4223.56,1246.79,0.2952,2023-01,2023
2023-01-25 02:47:07.413706856,Office Supplies,Pens,South,Consumer,42.85,5,214.25,77.17,0.3602,2023-01,2023
2023-01-25 11:32:15.967983992,Furniture,Desks,West,Consumer,149.08,2,298.16,27.34,0.0917,2023-01,2023
2023-01-25 20:17:24.522261132,Technology,Laptops,South,Corporate,1291.68,4,5166.72,722.31,0.1398,2023-01,2023
2023-01-26 05:02:33.076538272,Furniture,Chairs,East,Corporate,1024.53,2,2049.06,396.7,0.1936,2023-01,2023
2023-01-26 13:47:41.630815408,Technology,Printers,Central,Home Office,2367.54,3,7102.62,1985.18,0.2795,2023-01,2023
2023-01-26 22:32:50.185092548,Furniture,Storage,East,Consumer,1133.25,1,1133.25,182.34,0.1609,2023-01,2023
2023-01-27 07:17:58.739369684,Furniture,Desks,South,Consumer,752.24,1,752.24,184.6,0.2454,2023-01,2023
2023-01-27 16:03:07.293646824,Furniture,Tables,West,Corporate,799.18,3,2397.54,134.74,0.0562,2023-01,2023
2023-01-28 00:48:15.847923964,Furniture,Desks,West,Corporate,890.66,1,890.66,205.83,0.2311,2023-01,2023
2023-01-28 09:33:24.402201100,Office Supplies,Paper,East,Consumer,96.49,2,192.98,72.39,0.3751,2023-01,2023
2023-01-28 18:18:32.956478240,Office Supplies,Labels,West,Consumer,82.2,1,82.2,40.86,0.4971,2023-01,2023
2023-01-29 03:03:41.510755380,Furniture,Bookcases,West,Corporate,181.54,3,544.62,99.88,0.1834,2023-01,2023
2023-01-29 11:48:50.065032516,Furniture,Tables,South,Corporate,397.41,1,397.41,70.74,0.178,2023-01,2023
2023-01-29 20:33:58.619309656,Furniture,Desks,South,Consumer,760.54,3,2281.62,184.13,0.0807,2023-01,2023
2023-01-30 05:19:07.173586796,Technology,Laptops,East,Consumer,635.85,2,1271.7,334.46,0.263,2023-01,2023
2023-01-30 14:04:15.727863932,Furniture,Tables,South,Home Office,223.62,1,223.62,23.03,0.103,2023-01,2023
2023-01-30 22:49:24.282141072,Technology,Laptops,East,Corporate,2112.83,2,4225.66,824.85,0.1952,2023-01,2023
2023-01-31 07:34:32.836418212,Furniture,Storage,West,Consumer,626.63,1,626.63,149.26,0.2382,2023-01,2023
2023-01-31 16:19:41.390695348,Furniture,Bookcases,Central,Consumer,334.41,1,334.41,42.77,0.1279,2023-01,2023
2023-02-01 01:04:49.944972488,Technology,Accessories,Central,Corporate,1575.18,1,1575.18,462.63,0.2937,2023-02,2023
2023-02-01 09:49:58.499249624,Office Supplies,Pens,South,Consumer,108.69,1,108.69,51.58,0.4746,2023-02,2023
2023-02-01 18:35:07.053526764,Office Supplies,Labels,West,Consumer,94.31,5,471.55,126.61,0.2685,2023-02,2023
2023-02-02 03:20:15.607803904,Office Supplies,Binders,Central,Corporate,7.85,1,7.85,2.47,0.3151,2023-02,2023
2023-02-02 12:05:24.162081040,Furniture,Desks,West,Consumer,238.53,2,477.06,91.64,0.1921,2023-02,2023
2023-02-02 20:50:32.716358180,Office Supplies,Pens,West,Corporate,81.03,1,81.03,17.28,0.2132,2023-02,2023
2023-02-03 05:35:41.270635320,Technology,Monitors,West,Consumer,2116.0,2,4232.0,749.91,0.1772,2023-02,2023
2023-02-03 14:20:49.824912456,Office Supplies,Pens,South,Corporate,54.71,1,54.71,21.91,0.4004,2023-02,2023
2023-02-03 23:05:58.379189596,Technology,Laptops,Central,Consumer,1159.13,2,2318.26,513.49,0.2215,2023-02,2023
2023-02-04 07:51:06.933466736,Office Supplies,Binders,Central,Consumer,12.55,2,25.1,8.04,0.3204,2023-02,2023
2023-02-04 16:36:15.487743872,Technology,Printers,East,Consumer,1947.39,2,3894.78,1287.22,0.3305,2023-02,2023
2023-02-05 01:21:24.042021012,Office Supplies,Labels,East,Home Office,52.55,1,52.55,17.19,0.3271,2023-02,2023
2023-02-05 10:06:32.596298152,Office Supplies,Envelopes,West,Home Office,85.8,2,171.6,82.85,0.4828,2023-02,2023
2023-02-05 18:51:41.150575288,Technology,Monitors,West,Consumer,777.59,1,777.59,172.0,0.2212,2023-02,2023
2023-02-06 03:36:49.704852428,Furniture,Bookcases,East,Corporate,971.49,1,971.49,167.0,0.1719,2023-02,2023
2023-02-06 12:21:58.259129564,Office Supplies,Pens,Central,Corporate,17.72,1,17.72,6.88,0.3883,2023-02,2023
2023-02-06 21:07:06.813406704,Furniture,Desks,East,Home Office,289.16,1,289.16,43.95,0.152,2023-02,2023
2023-02-07 05:52:15.367683844,Office Supplies,Envelopes,West,Consumer,65.85,2,131.7,60.96,0.4629,2023-02,2023
2023-02-07 14:37:23.921960980,Furniture,Chairs,West,Corporate,597.99,2,1195.98,126.65,0.1059,2023-02,2023
2023-02-07 23:22:32.476238120,Furniture,Tables,West,Consumer,338.68,1,338.68,76.17,0.2249,2023-02,2023
2023-02-08 08:07:41.030515260,Technology,Laptops,East,Consumer,551.88,1,551.88,120.25,0.2179,2023-02,2023
2023-02-08 16:52:49.584792396,Technology,Printers,South,Home Office,589.86,1,589.86,175.72,0.2979,2023-02,2023
2023-02-09 01:37:58.139069536,Office Supplies,Pens,Central,Corporate,59.55,2,119.1,36.36,0.3053,2023-02,2023
2023-02-09 10:23:06.693346676,Furniture,Tables,Central,Consumer,484.43,2,968.86,213.54,0.2204,2023-02,2023
2023-02-09 19:08:15.247623812,Furniture,Desks,East,Consumer,700.23,1,700.23,135.56,0.1936,2023-02,2023
2023-02-10 03:53:23.801900952,Furniture,Desks,East,Corporate,1084.68,2,2169.36,499.6,0.2303,2023-02,2023
2023-02-10 12:38:32.356178092,Furniture,Desks,West,Corporate,447.93,2,895.86,215.45,0.2405,2023-02,2023
2023-02-10 21:23:40.910455228,Office Supplies,Binders,South,Consumer,7.86,2,15.72,4.92,0.3131,2023-02,2023
2023-02-11 06:08:49.464732368,Office Supplies,Binders,Central,Home Office,108.02,2,216.04,61.01,0.2824,2023-02,2023
2023-02-11 14:53:58.019009504,Furniture,Storage,West,Consumer,385.85,2,771.7,85.27,0.1105,2023-02,2023
2023-02-11 23:39:06.573286644,Office Supplies,Envelopes,East,Consumer,75.42,2,150.84,50.0,0.3315,2023-02,2023
2023-02-12 08:24:15.127563784,Office Supplies,Paper,East,Home Office,88.57,1,88.57,41.5,0.4685,2023-02,2023
2023-02-12 17:09:23.681840920,Furniture,Tables,Central,Consumer,835.1,1,835.1,75.91,0.0909,2023-02,2023
2023-02-13 01:54:32.236118060,Office Supplies,Binders,South,Consumer,112.26,1,112.26,31.35,0.2793,2023-02,2023
2023-02-13 10:39:40.790395200,Technology,Phones,East,Corporate,502.25,2,1004.5,141.33,0.1407,2023-02,2023
2023-02-13 19:24:49.344672336,Technology,Accessories,East,Home Office,1473.95,3,4421.85,646.47,0.1462,2023-02,2023
2023-02-14 04:09:57.898949476,Office Supplies,Labels,West,Consumer,20.96,1,20.96,6.08,0.29,2023-02,2023
2023-02-14 12:55:06.453226616,Furniture,Bookcases,West,Home Office,395.45,1,395.45,67.54,0.1708,2023-02,2023
2023-02-14 21:40:15.007503752,Office Supplies,Envelopes,West,Corporate,98.93,3,296.79,127.14,0.4284,2023-02,2023
2023-02-15 06:25:23.561780892,Office Supplies,Binders,West,Consumer,35.19,3,105.57,28.88,0.2736,2023-02,2023
2023-02-15 15:10:32.116058032,Technology,Accessories,Central,Corporate,2419.61,4,9678.44,1179.8,0.1219,2023-02,2023
2023-02-15 23:55:40.670335168,Office Supplies,Paper,Central,Consumer,106.17,2,212.34,55.19,0.2599,2023-02,2023
2023-02-16 08:40:49.224612308,Furniture,Tables,West,Consumer,1140.96,3,3422.88,405.61,0.1185,2023-02,2023
2023-02-16 17:25:57.778889444,Furniture,Chairs,South,Corporate,573.19,1,573.19,109.71,0.1914,2023-02,2023
2023-02-17 02:11:06.333166584,Furniture,Tables,West,Home Office,738.19,1,738.19,83.86,0.1136,2023-02,2023
2023-02-17 10:56:14.887443724,Office Supplies,Envelopes,East,Consumer,68.69,1,68.69,28.79,0.4192,2023-02,2023
2023-02-17 19:41:23.441720860,Technology,Printers,West,Consumer,249.49,2,498.98,61.17,0.1226,2023-02,2023
2023-02-18 04:26:31.995998000,Furniture,Bookcases,East,Consumer,593.03,1,593.03,45.31,0.0764,2023-02,2023
2023-02-18 13:11:40.550275140,Office Supplies,Paper,West,Consumer,81.4,2,162.8,43.01,0.2642,2023-02,2023
2023-02-18 21:56:49.104552276,Office Supplies,Envelopes,East,Consumer,54.78,2,109.56,28.41,0.2593,2023-02,2023
2023-02-19 06:41:57.658829416,Office Supplies,Labels,East,Consumer,68.08,1,68.08,15.99,0.2348,2023-02,2023
2023-02-19 15:27:06.213106556,Technology,Accessories,South,Corporate,204.3,3,612.9,80.78,0.1318,2023-02,2023
2023-02-20 00:12:14.767383692,Technology,Laptops,West,Consumer,2392.51,1,2392.51,365.34,0.1527,2023-02,2023
2023-02-20 08:57:23.321660832,Furniture,Bookcases,West,Consumer,873.5,1,873.5,55.55,0.0636,2023-02,2023
2023-02-20 17:42:31.875937972,Office Supplies,Envelopes,West,Corporate,17.44,3,52.32,18.45,0.3527,2023-02,2023
2023-02-21 02:27:40.430215108,Technology,Phones,Central,Corporate,1242.45,1,1242.45,421.07,0.3389,2023-02,2023
2023-02-21 11:12:48.984492248,Technology,Printers,West,Consumer,2370.36,2,4740.72,1418.9,0.2993,2023-02,2023
2023-02-21 19:57:57.538769384,Office Supplies,Envelopes,South,Consumer,74.24,3,222.72,74.95,0.3365,2023-02,2023
2023-02-22 04:43:06.093046528,Technology,Printers,East,Corporate,987.02,4,3948.08,1333.66,0.3378,2023-02,2023
2023-02-22 13:28:14.647323664,Office Supplies,Binders,East,Consumer,74.33,3,222.99,83.33,0.3737,2023-02,2023
2023-02-22 22:13:23.201600800,Office Supplies,Pens,East,Consumer,31.67,1,31.67,6.78,0.214,2023-02,2023
2023-02-23 06:58:31.755877944,Office Supplies,Pens,West,Corporate,113.7,2,227.4,66.88,0.2941,2023-02,2023
2023-02-23 15:43:40.310155080,Technology,Phones,West,Consumer,1190.08,1,1190.08,174.23,0.1464,2023-02,2023
2023-02-24 00:28:48.864432216,Technology,Printers,East,Consumer,2116.77,1,2116.77,267.56,0.1264,2023-02,2023
2023-02-24 09:13:57.418709352,Office Supplies,Envelopes,Central,Consumer,100.91,1,100.91,24.43,0.2421,2023-02,2023
2023-02-24 17:59:05.972986496,Office Supplies,Binders,West,Consumer,106.95,1,106.95,44.8,0.4189,2023-02,2023
2023-02-25 02:44:14.527263632,Office Supplies,Paper,West,Consumer,23.94,3,71.82,26.55,0.3697,2023-02,2023
2023-02-25 11:29:23.081540768,Technology,Printers,South,Home Office,884.74,1,884.74,142.44,0.161,2023-02,2023
2023-02-25 20:14:31.635817912,Office Supplies,Pens,West,Consumer,103.81,2,207.62,66.67,0.3211,2023-02,2023
2023-02-26 04:59:40.190095048,Office Supplies,Binders,Central,Consumer,50.83,1,50.83,12.76,0.251,2023-02,2023
2023-02-26 13:44:48.744372184,Office Supplies,Pens,Central,Consumer,49.05,2,98.1,45.27,0.4615,2023-02,2023
2023-02-26 22:29:57.298649328,Office Supplies,Labels,West,Home Office,46.76,5,233.8,113.51,0.4855,2023-02,2023
2023-02-27 07:15:05.852926464,Office Supplies,Pens,West,Corporate,113.83,1,113.83,27.72,0.2435,2023-02,2023
2023-02-27 16:00:14.407203600,Furniture,Tables,West,Consumer,278.59,2,557.18,123.97,0.2225,2023-02,2023
2023-02-28 00:45:22.961480744,Technology,Printers,Central,Home Office,1072.99,1,1072.99,129.83,0.121,2023-02,2023
2023-02-28 09:30:31.515757880,Furniture,Chairs,Central,Consumer,386.74,1,386.74,65.55,0.1695,2023-02,2023
2023-02-28 18:15:40.070035016,Technology,Phones,Central,Consumer,2028.28,2,4056.56,611.32,0.1507,2023-02,2023
2023-03-01 03:00:48.624312160,Furniture,Storage,South,Consumer,203.81,3,611.43,143.32,0.2344,2023-03,2023
2023-03-01 11:45:57.178589296,Furniture,Tables,Central,Consumer,921.29,1,921.29,154.78,0.168,2023-03,2023
2023-03-01 20:31:05.732866432,Technology,Printers,West,Consumer,1957.59,1,1957.59,427.93,0.2186,2023-03,2023
2023-03-02 05:16:14.287143576,Technology,Phones,West,Corporate,1932.37,1,1932.37,397.1,0.2055,2023-03,2023
2023-03-02 14:01:22.841420712,Technology,Laptops,South,Consumer,723.62,3,2170.86,624.56,0.2877,2023-03,2023
2023-03-02 22:46:31.395697848,Office Supplies,Paper,West,Corporate,53.26,2,106.52,52.66,0.4944,2023-03,2023
2023-03-03 07:31:39.949974992,Office Supplies,Envelopes,West,Consumer,45.19,2,90.38,43.07,0.4765,2023-03,2023
2023-03-03 16:16:48.504252128,Technology,Monitors,Central,Consumer,2342.46,2,4684.92,822.67,0.1756,2023-03,2023
2023-03-04 01:01:57.058529264,Office Supplies,Labels,East,Consumer,96.8,4,387.2,127.74,0.3299,2023-03,2023
2023-03-04 09:47:05.612806408,Furniture,Desks,South,Home Office,1107.63,3,3322.89,465.2,0.14,2023-03,2023
2023-03-04 18:32:14.167083544,Technology,Monitors,Central,Consumer,1899.11,3,5697.33,1295.57,0.2274,2023-03,2023
2023-03-05 03:17:22.721360680,Technology,Laptops,West,Corporate,685.33,3,2055.99,341.09,0.1659,2023-03,2023
2023-03-05 12:02:31.275637824,Furniture,Chairs,South,Consumer,556.48,2,1112.96,223.82,0.2011,2023-03,2023
2023-03-05 20:47:39.829914960,Office Supplies,Binders,West,Consumer,74.58,2,149.16,60.65,0.4066,2023-03,2023
2023-03-06 05:32:48.384192096,Office Supplies,Envelopes,East,Consumer,37.47,3,112.41,38.71,0.3444,2023-03,2023
2023-03-06 14:17:56.938469232,Technology,Accessories,East,Consumer,254.33,4,1017.32,313.33,0.308,2023-03,2023
2023-03-06 23:03:05.492746376,Technology,Accessories,West,Consumer,2476.25,1,2476.25,528.93,0.2136,2023-03,2023
2023-03-07 07:48:14.047023512,Furniture,Tables,East,Consumer,92.28,1,92.28,7.75,0.084,2023-03,2023
2023-03-07 16:33:22.601300648,Technology,Accessories,West,Corporate,1683.44,4,6733.76,1756.16,0.2608,2023-03,2023
2023-03-08 01:18:31.155577792,Technology,Monitors,East,Consumer,2001.48,1,2001.48,357.06,0.1784,2023-03,2023
2023-03-08 10:03:39.709854928,Technology,Phones,East,Corporate,1944.54,3,5833.62,1622.91,0.2782,2023-03,2023
2023-03-08 18:48:48.264132064,Office Supplies,Pens,Central,Consumer,42.12,1,42.12,15.31,0.3636,2023-03,2023
2023-03-09 03:33:56.818409208,Office Supplies,Binders,Central,Consumer,21.94,1,21.94,7.37,0.3358,2023-03,2023
2023-03-09 12:19:05.372686344,Furniture,Storage,West,Corporate,1066.94,1,1066.94,143.18,0.1342,2023-03,2023
2023-03-09 21:04:13.926963480,Office Supplies,Pens,East,Consumer,101.55,1,101.55,38.29,0.3771,2023-03,2023
2023-03-10 05:49:22.481240624,Technology,Monitors,East,Consumer,600.91,1,600.91,152.45,0.2537,2023-03,2023
2023-03-10 14:34:31.035517760,Furniture,Bookcases,West,Corporate,646.7,2,1293.4,167.75,0.1297,2023-03,2023
2023-03-10 23:19:39.589794896,Technology,Phones,Central,Home Office,431.13,2,862.26,186.08,0.2158,2023-03,2023
2023-03-11 08:04:48.144072040,Furniture,Desks,Central,Consumer,161.49,5,807.45,56.36,0.0698,2023-03,2023
2023-03-11 16:49:56.698349176,Office Supplies,Envelopes,West,Consumer,52.83,1,52.83,15.41,0.2916,2023-03,2023
2023-03-12 01:35:05.252626312,Furniture,Bookcases,East,Home Office,1116.61,2,2233.22,279.38,0.1251,2023-03,2023
2023-03-12 10:20:13.806903456,Furniture,Desks,West,Consumer,928.8,2,1857.6,289.79,0.156,2023-03,2023
2023-03-12 19:05:22.361180592,Furniture,Storage,Central,Corporate,868.58,2,1737.16,177.19,0.102,2023-03,2023
2023-03-13 03:50:30.915457728,Technology,Accessories,West,Consumer,2363.48,2,4726.96,1143.45,0.2419,2023-03,2023
2023-03-13 12:35:39.469734872,Office Supplies,Pens,South,Consumer,100.6,1,100.6,31.14,0.3095,2023-03,2023
2023-03-13 21:20:48.024012008,Furniture,Bookcases,Central,Corporate,192.24,1,192.24,35.51,0.1847,2023-03,2023
2023-03-14 06:05:56.578289144,Furniture,Tables,East,Corporate,88.69,1,88.69,12.87,0.1451,2023-03,2023
2023-03-14 14:51:05.132566288,Furniture,Desks,East,Consumer,295.94,1,295.94,51.94,0.1755,2023-03,2023
2023-03-14 23:36:13.686843424,Furniture,Desks,South,Consumer,1176.95,2,2353.9,336.37,0.1429,2023-03,2023
2023-03-15 08:21:22.241120560,Technology,Monitors,East,Corporate,2071.12,1,2071.12,490.44,0.2368,2023-03,2023
2023-03-15 17:06:30.795397704,Office Supplies,Envelopes,West,Corporate,62.02,4,248.08,118.86,0.4791,2023-03,2023
2023-03-16 01:51:39.349674840,Technology,Monitors,East,Consumer,2241.42,4,8965.68,2695.98,0.3007,2023-03,2023
2023-03-16 10:36:47.903951976,Office Supplies,Envelopes,South,Corporate,39.07,5,195.35,71.01,0.3635,2023-03,2023
2023-03-16 19:21:56.458229112,Office Supplies,Envelopes,Central,Corporate,30.75,4,123.0,40.98,0.3332,2023-03,2023
2023-03-17 04:07:05.012506256,Office Supplies,Pens,Central,Corporate,60.68,1,60.68,27.28,0.4495,2023-03,2023
2023-03-17 12:52:13.566783392,Furniture,Chairs,South,Corporate,1083.55,2,2167.1,288.01,0.1329,2023-03,2023
2023-03-17 21:37:22.121060528,Furniture,Desks,South,Consumer,99.83,1,99.83,22.2,0.2224,2023-03,2023
2023-03-18 06:22:30.675337672,Technology,Accessories,South,Corporate,559.55,3,1678.65,441.48,0.263,2023-03,2023
2023-03-18 15:07:39.229614808,Office Supplies,Envelopes,West,Corporate,7.87,4,31.48,10.07,0.3199,2023-03,2023
2023-03-18 23:52:47.783891944,Technology,Laptops,East,Consumer,2467.01,3,7401.03,1059.83,0.1432,2023-03,2023
2023-03-19 08:37:56.338169088,Furniture,Tables,Central,Consumer,554.54,1,554.54,61.78,0.1114,2023-03,2023
2023-03-19 17:23:04.892446224,Technology,Laptops,Central,Consumer,2276.96,3,6830.88,2185.2,0.3199,2023-03,2023
2023-03-20 02:08:13.446723360,Technology,Laptops,Central,Corporate,708.59,1,708.59,98.28,0.1387,2023-03,2023
2023-03-20 10:53:22.001000504,Furniture,Storage,West,Consumer,782.4,1,782.4,91.78,0.1173,2023-03,2023
2023-03-20 19:38:30.555277640,Technology,Printers,Central,Corporate,1729.4,3,5188.2,660.98,0.1274,2023-03,2023
2023-03-21 04:23:39.109554776,Office Supplies,Paper,Central,Home Office,20.34,1,20.34,8.26,0.4059,2023-03,2023
2023-03-21 13:08:47.663831920,Technology,Phones,West,Corporate,649.07,5,3245.35,1029.43,0.3172,2023-03,2023
2023-03-21 21:53:56.218109056,Technology,Monitors,East,Home Office,287.69,1,287.69,48.79,0.1696,2023-03,2023
2023-03-22 06:39:04.772386192,Furniture,Chairs,West,Home Office,1198.39,3,3595.17,491.1,0.1366,2023-03,2023
2023-03-22 15:24:13.326663336,Technology,Laptops,East,Consumer,1801.97,2,3603.94,583.84,0.162,2023-03,2023
2023-03-23 00:09:21.880940472,Technology,Phones,West,Corporate,1583.19,3,4749.57,1363.13,0.287,2023-03,2023
2023-03-23 08:54:30.435217608,Office Supplies,Labels,East,Consumer,41.16,3,123.48,55.41,0.4487,2023-03,2023
2023-03-23 17:39:38.989494752,Technology,Laptops,East,Home Office,1568.03,4,6272.12,1314.01,0.2095,2023-03,2023
2023-03-24 02:24:47.543771888,Office Supplies,Paper,Central,Consumer,69.13,1,69.13,25.79,0.373,2023-03,2023
2023-03-24 11:09:56.098049024,Technology,Printers,Central,Home Office,539.01,4,2156.04,458.37,0.2126,2023-03,2023
2023-03-24 19:55:04.652326168,Technology,Phones,South,Corporate,957.06,1,957.06,203.09,0.2122,2023-03,2023
2023-03-25 04:40:13.206603304,Office Supplies,Paper,West,Corporate,92.53,1,92.53,31.9,0.3448,2023-03,2023
2023-03-25 13:25:21.760880440,Technology,Printers,West,Consumer,2359.74,1,2359.74,442.45,0.1875,2023-03,2023
2023-03-25 22:10:30.315157584,Technology,Laptops,South,Consumer,1126.9,3,3380.7,1017.59,0.301,2023-03,2023
2023-03-26 06:55:38.869434720,Furniture,Bookcases,West,Corporate,691.55,2,1383.1,220.47,0.1594,2023-03,2023
2023-03-26 15:40:47.423711856,Technology,Accessories,South,Consumer,275.35,3,826.05,174.87,0.2117,2023-03,2023
2023-03-27 00:25:55.977988992,Office Supplies,Pens,South,Corporate,36.13,2,72.26,36.12,0.4998,2023-03,2023
2023-03-27 09:11:04.532266136,Technology,Laptops,East,Consumer,874.63,1,874.63,282.86,0.3234,2023-03,2023
2023-03-27 17:56:13.086543272,Office Supplies,Binders,South,Corporate,82.77,4,331.08,100.09,0.3023,2023-03,2023
2023-03-28 02:41:21.640820408,Office Supplies,Envelopes,West,Consumer,67.51,1,67.51,30.53,0.4522,2023-03,2023
2023-03-28 11:26:30.195097552,Furniture,Bookcases,East,Corporate,1069.37,4,4277.48,351.18,0.0821,2023-03,2023
2023-03-28 20:11:38.749374688,Office Supplies,Labels,Central,Corporate,44.05,1,44.05,13.24,0.3006,2023-03,2023
2023-03-29 04:56:47.303651824,Furniture,Tables,East,Consumer,127.09,2,254.18,43.11,0.1696,2023-03,2023
2023-03-29 13:41:55.857928968,Office Supplies,Pens,South,Consumer,103.3,1,103.3,32.49,0.3145,2023-03,2023
2023-03-29 22:27:04.412206104,Technology,Printers,West,Consumer,1889.08,1,1889.08,499.47,0.2644,2023-03,2023
2023-03-30 07:12:12.966483240,Office Supplies,Paper,East,Corporate,48.2,1,48.2,11.68,0.2423,2023-03,2023
2023-03-30 15:57:21.520760384,Furniture,Desks,Central,Corporate,874.44,1,874.44,193.16,0.2209,2023-03,2023
2023-03-31 00:42:30.075037520,Furniture,Bookcases,Central,Corporate,848.16,1,848.16,45.46,0.0536,2023-03,2023
2023-03-31 09:27:38.629314656,Furniture,Bookcases,West,Consumer,322.18,1,322.18,20.59,0.0639,2023-03,2023
2023-03-31 18:12:47.183591800,Office Supplies,Paper,East,Consumer,70.59,2,141.18,60.27,0.4269,2023-03,2023
2023-04-01 02:57:55.737868936,Technology,Printers,South,Consumer,409.86,3,1229.58,384.61,0.3128,2023-04,2023
2023-04-01 11:43:04.292146072,Technology,Printers,West,Consumer,1455.45,2,2910.9,811.27,0.2787,2023-04,2023
2023-04-01 20:28:12.846423216,Office Supplies,Paper,South,Consumer,116.71,4,466.84,105.09,0.2251,2023-04,2023
2023-04-02 05:13:21.400700352,Office Supplies,Labels,East,Home Office,108.64,2,217.28,51.67,0.2378,2023-04,2023
2023-04-02 13:58:29.954977488,Office Supplies,Paper,Central,Home Office,50.19,2,100.38,45.71,0.4554,2023-04,2023
2023-04-02 22:43:38.509254632,Office Supplies,Binders,Central,Consumer,109.22,2,218.44,76.87,0.3519,2023-04,2023
2023-04-03 07:28:47.063531768,Office Supplies,Pens,West,Corporate,73.32,1,73.32,30.24,0.4124,2023-04,2023
2023-04-03 16:13:55.617808904,Office Supplies,Binders,East,Home Office,100.77,2,201.54,47.66,0.2365,2023-04,2023
2023-04-04 00:59:04.172086048,Technology,Accessories,South,Consumer,2053.66,1,2053.66,473.78,0.2307,2023-04,2023
2023-04-04 09:44:12.726363184,Technology,Accessories,East,Consumer,1208.97,3,3626.91,788.85,0.2175,2023-04,2023
2023-04-04 18:29:21.280640320,Office Supplies,Envelopes,South,Consumer,63.56,3,190.68,92.19,0.4835,2023-04,2023
2023-04-05 03:14:29.834917464,Furniture,Chairs,East,Consumer,693.99,1,693.99,166.97,0.2406,2023-04,2023
2023-04-05 11:59:38.389194600,Technology,Printers,West,Home Office,573.68,3,1721.04,493.25,0.2866,2023-04,2023
2023-04-05 20:44:46.943471736,Furniture,Tables,East,Corporate,989.71,1,989.71,183.89,0.1858,2023-04,2023
2023-04-06 05:29:55.497748872,Office Supplies,Binders,South,Consumer,74.8,1,74.8,27.63,0.3694,2023-04,2023
2023-04-06 14:15:04.052026016,Furniture,Tables,East,Consumer,1044.24,1,1044.24,223.78,0.2143,2023-04,2023
2023-04-06 23:00:12.606303152,Furniture,Tables,South,Corporate,216.96,3,650.88,143.0,0.2197,2023-04,2023
2023-04-07 07:45:21.160580288,Furniture,Storage,South,Home Office,543.76,3,1631.28,164.27,0.1007,2023-04,2023
2023-04-07 16:30:29.714857432,Technology,Phones,East,Corporate,2193.96,3,6581.88,1444.06,0.2194,2023-04,2023
2023-04-08 01:15:38.269134568,Furniture,Desks,West,Corporate,985.37,1,985.37,101.2,0.1027,2023-04,2023
2023-04-08 10:00:46.823411704,Furniture,Storage,Central,Consumer,84.4,2,168.8,25.17,0.1491,2023-04,2023
2023-04-08 18:45:55.377688848,Technology,Phones,East,Home Office,385.54,2,771.08,226.31,0.2935,2023-04,2023
2023-04-09 03:31:03.931965984,Office Supplies,Paper,Central,Corporate,36.75,1,36.75,12.24,0.3331,2023-04,2023
2023-04-09 12:16:12.486243120,Furniture,Bookcases,East,Consumer,177.48,2,354.96,38.09,0.1073,2023-04,2023
2023-04-09 21:01:21.040520264,Office Supplies,Pens,East,Corporate,94.87,1,94.87,23.29,0.2455,2023-04,2023
2023-04-10 05:46:29.594797400,Office Supplies,Pens,Central,Consumer,79.42,1,79.42,37.74,0.4752,2023-04,2023
2023-04-10 14:31:38.149074536,Technology,Accessories,East,Consumer,1747.62,2,3495.24,1071.29,0.3065,2023-04,2023
2023-04-10 23:16:46.703351680,Office Supplies,Binders,East,Consumer,17.53,2,35.06,9.65,0.2752,2023-04,2023
2023-04-11 08:01:55.257628816,Furniture,Storage,East,Consumer,1081.88,1,1081.88,208.8,0.193,2023-04,2023
2023-04-11 16:47:03.811905952,Office Supplies,Labels,East,Consumer,78.55,1,78.55,31.35,0.3991,2023-04,2023
2023-04-12 01:32:12.366183096,Technology,Laptops,East,Consumer,1123.37,1,1123.37,146.26,0.1302,2023-04,2023
2023-04-12 10:17:20.920460232,Office Supplies,Paper,Central,Consumer,95.21,1,95.21,38.43,0.4036,2023-04,2023
2023-04-12 19:02:29.474737368,Furniture,Bookcases,East,Consumer,609.54,1,609.54,140.19,0.23,2023-04,2023
